"","planet_radius","planet_temp","log_h2o","log_co2","log_co","log_ch4","log_nh3","x1","x2","x3","x4","x5","x6","x7","x8","x9","x10","x11","x12","x13","x14","x15","x16","x17","x18","x19","x20","x21","x22","x23","x24","x25","x26","x27","x28","x29","x30","x31","x32","x33","x34","x35","x36","x37","x38","x39","x40","x41","x42","x43","x44","x45","x46","x47","x48","x49","x50","x51","x52"
"11",0.697595621303744,1804.75379368042,-5.06538815622776,-8.34599846366686,-5.28367339834144,-6.31093394210547,-3.05206553042537,0.0059270117438315,0.00591316499168672,0.00584520591489095,0.00586613558668252,0.00593980678973872,0.00599118795832955,0.00616030857917168,0.006017192249444,0.00618789175768104,0.00637164207928173,0.00636276590415954,0.0063651184308025,0.00632865589636965,0.00629923698194939,0.00636752400668749,0.00635618757631238,0.00639618069461125,0.00641311192600374,0.00641061111585662,0.00639200647260372,0.00637063060823576,0.00634828943391861,0.00630630999930996,0.00630989022715218,0.00630373987484511,0.00637523189972393,0.0064360815405536,0.00643242829572122,0.00642843843886588,0.00645372158975203,0.00650211017393563,0.00650027806472536,0.00647534097814814,0.00644612008086646,0.00639430284480121,0.00635777160451593,0.00630598438537377,0.00623396179587765,0.00618490019036279,0.0061714300195833,0.00617830836381476,0.00617457891132339,0.00616974952311604,0.00614928582930776,0.00614781983872667,0.00628414856162268,0.0063978171003212,0.00648722134531697,0.00656849728776877,0.00669175358774306,0.00665989050768904,0.0067396326267858
"12",0.414722959153972,1405.45413751329,-5.50477220926663,-7.2446749217769,-3.69186768606728,-4.67832183383329,-5.18138189367629,0.00199192052949483,0.00199212775673816,0.00198237058117976,0.0020324742247603,0.00203023021593263,0.00215242808688054,0.0021768171057267,0.00220197570246669,0.00223859118240398,0.00232318345241545,0.00230706480500145,0.00229004682610666,0.00225451213573001,0.00227129651867539,0.00239308098659312,0.00248322211555215,0.00253170020837387,0.00256791398888663,0.00260418763830369,0.00257030163044156,0.00250381596391532,0.00247559113332414,0.00242803316503864,0.00240316206562947,0.00235949787530997,0.00240699519988781,0.00244495248544387,0.00243792154629542,0.00242893319326403,0.00247158600150546,0.00252799690370552,0.00265987458641665,0.0028433183027616,0.00293600125915927,0.00287513115237391,0.00294550496826779,0.00294799058119834,0.00284589445243607,0.00282125652242387,0.0027742434869102,0.00265621097452157,0.00254906375715075,0.00231069354125021,0.00240837701566281,0.00239121963354936,0.00239492640963965,0.00244106552909426,0.00252407773031605,0.00257873601544355,0.00266520463706625,0.00267886277344219,0.00291101247615789
"13",0.258758336350309,524.607716201882,-7.78553947685148,-7.18889660258778,-5.61006857194611,-7.82098063318879,-6.2069173797617,0.00159004875091627,0.00155496390148669,0.00139428140369987,0.00135377162099828,0.00135668588434103,0.00135852031371218,0.0013781467017547,0.00135749288331859,0.00137844465494964,0.00140809893207064,0.00140227814108996,0.00138367539803696,0.00136415983736314,0.00135618948533198,0.00137933370763722,0.00139001248436247,0.00140082253210151,0.0014039442833302,0.00140004378941878,0.00138883367010819,0.00137923097068624,0.00138569694611258,0.00139704539117594,0.00140598006277645,0.00140502481524702,0.00140728997585805,0.00141546820275478,0.00141455058097589,0.00141276635600599,0.00141777737741126,0.0014273334699607,0.0014047897371612,0.00139984303461957,0.00139803696987626,0.00138555552522739,0.00138655686214971,0.00137121680871276,0.00137318812768877,0.00137031017845771,0.00137883986248003,0.00138193765547124,0.00138647638235086,0.00138051001425486,0.00141180643653349,0.00141603983774095,0.00141066339373148,0.00139246607604211,0.00140596335436222,0.00142021325959599,0.00143370381638593,0.00142944703397049,0.00142011003751218
"14",1.67693829010288,1462.14672012845,-7.99174450364629,-7.31802763899976,-4.36292384847611,-8.51875190706709,-5.04988664678771,0.0423269975210648,0.0420595448632631,0.0407682516327179,0.0402899662774785,0.0402703245636204,0.0402742743873173,0.0403269072767614,0.0402702093668176,0.040360732356197,0.0404848870578389,0.0404728395664584,0.0404570771480039,0.040382180283118,0.040354714280332,0.0404625504512255,0.0404589692769968,0.0405218380540651,0.040558591343631,0.0405620890028388,0.0405327884611542,0.0404668527848916,0.0404318436225498,0.0403662275337784,0.0403770198399917,0.04037109320669,0.0404506232979186,0.0405618478892849,0.0405723415807296,0.0405708821627412,0.0406143646615888,0.0407038624655542,0.0406378319272362,0.0405914006880649,0.0405416327941699,0.0404637729353492,0.0404141364519613,0.0403659627646498,0.04032316787777,0.0403069888564101,0.0403065264512245,0.0403239082110791,0.040325319781326,0.0403250478671474,0.0405522060877242,0.0404449717116538,0.040454488027382,0.0405422690360358,0.0406328267047678,0.0407535837135014,0.0409548737793869,0.0408765582221546,0.0409776084628712
"15",0.902173002189338,1811.48940943501,-3.50109647507421,-8.88534769620505,-5.7118441419614,-4.6354293920706,-6.4140585502882,0.00691212908132405,0.00695198082875745,0.0071522247095339,0.0074415928277708,0.00735699475173326,0.00781713008351614,0.00768062004308136,0.0075773256239911,0.00785031263180076,0.00784358654369666,0.00785517561613784,0.00782066570850822,0.00774639355227757,0.00769447155387589,0.00766896743909276,0.00770336044492327,0.0077208779693144,0.00775838528492463,0.00780321213429247,0.00784544681718515,0.00793350400358964,0.00805198306781499,0.00808397769083386,0.00806996527327159,0.00803857931708726,0.00810325437942779,0.00816320053167827,0.00817074368081292,0.00813942733722764,0.0081842401748467,0.00818362112827874,0.00822460297107866,0.00822808887363981,0.00822467575667907,0.00814697929160656,0.00817326330514102,0.00817891789860481,0.00808500163093591,0.00804901682018135,0.00802193877467978,0.00795399566382644,0.0078579999315375,0.00770591920312533,0.00780214959126269,0.00784593192489771,0.00795404999201637,0.00806424797553748,0.0081432916736093,0.00808460295747833,0.008111261457051,0.00833512456813465,0.008340992441677
"16",1.61082266709051,2005.54073312696,-6.19126443110116,-8.98205593269703,-4.66989126098602,-6.70106505627936,-6.13100479039714,0.0156256582086985,0.0152431437496173,0.0127928478303182,0.011130534716467,0.0107894614277204,0.0106514145315197,0.0106111131573219,0.0105098706812927,0.0107102396853322,0.0108491398209402,0.0108329523179158,0.0108122368499865,0.010746249280834,0.0107087898746793,0.0107894042227525,0.0107886567371583,0.0108583799833113,0.010979719359145,0.0110520288773787,0.0110714237280121,0.0110643479015485,0.011168451847112,0.0111995470496677,0.0110985272910063,0.0109896991536116,0.0111623798980289,0.0112328117961438,0.0111975603963719,0.0111777237786318,0.0113365056517107,0.0113627565400974,0.0114155953416151,0.011433670020992,0.0114231464305468,0.0112565733044768,0.0113198814852876,0.0113501233401985,0.0111046220303975,0.0110271697585956,0.010980590573358,0.0108559118409621,0.0107319594502494,0.0105857979159883,0.0108680883017454,0.011195772921056,0.0113388551338923,0.0114766949181593,0.0113984395031224,0.0113886387161067,0.0116365589472626,0.0117564155959315,0.0119227164150713
"17",1.29202287288276,1472.47789851865,-3.53503283291127,-5.60140733631038,-3.28393869732042,-5.23762286437468,-6.56736529383892,0.00998835610620981,0.00980753055959354,0.00878501174779163,0.00848212415907218,0.00828255973497437,0.00897056231377381,0.0086849006309547,0.00850636752376318,0.00896726309449085,0.00896680784725576,0.00897221445697361,0.00887723343365093,0.00871791750367594,0.00861373085551738,0.00855772179650607,0.00862494714496693,0.00866304237126857,0.00875777609424986,0.00886470996641983,0.00895148986239222,0.00906859345263184,0.00926455003578392,0.00930942346041103,0.0092833264458102,0.00929495242027591,0.0094602539374779,0.00950168865601094,0.0094836824262586,0.00940701101657487,0.00947029031541492,0.0094265673461187,0.00944878628746713,0.00941096617732019,0.00941444691286747,0.00927704624265186,0.00931856322754214,0.00930245547514525,0.00919522296099553,0.00913920369187552,0.0090754429811547,0.0089676235715833,0.0088201169231503,0.00864880892014933,0.00952418473729497,0.00941501014605863,0.00919769087646977,0.00929927664234836,0.00939456021165799,0.00929783596418751,0.00929390959740672,0.00963544195221033,0.00961176173021451
"18",0.929612917780538,795.563291718707,-5.01339742029795,-8.24232576467469,-3.01325536551913,-4.63947581052008,-5.3131733995036,0.0152537120346379,0.0152335756062322,0.0151550318858447,0.0151641490651016,0.0151512709402384,0.0152011533302027,0.015189348780414,0.0152098170126379,0.015210525089771,0.0152263131256334,0.0152171837151281,0.0152013094774959,0.015181544357339,0.0151890281004356,0.0152336262192649,0.0152705839145393,0.0152877759012639,0.0152949238409534,0.0153056451781866,0.0152928047105035,0.015268206695534,0.0152530142257759,0.0152404031695512,0.0152412552603527,0.0152255829957977,0.0152342558138908,0.0152469604711027,0.01525183112699,0.0152489684690804,0.0152567939036035,0.0152634944630875,0.0152740353154833,0.0153180341770597,0.0153517762033451,0.0153461488792644,0.0153603647502631,0.0153492462916467,0.015339645710209,0.0153320121731881,0.0153134215093742,0.0152819825838567,0.0152571276421609,0.0152089214562332,0.0152167295974746,0.0152771193880527,0.0152660157104534,0.0152437578630356,0.0152690580126355,0.0152815004530281,0.0152982404959938,0.0152976705584974,0.0153423641171419
"19",0.267869690253846,1860.81731794586,-3.80178636597841,-6.05670672750862,-3.5546427760018,-3.24114973922769,-6.07249571386014,0.00172650961635398,0.00163529868024126,0.00113826978755453,0.0010450744695906,0.000996952506197922,0.00118990763879012,0.0011245737097817,0.00121990848043555,0.00119852638797232,0.00117306440796508,0.00118088911114183,0.0011871849978838,0.00121755360305353,0.00128052204752315,0.00137230280271968,0.00146859912303849,0.00150171855101848,0.00153426922473229,0.00156060184186377,0.00152786963805894,0.00149110370598206,0.0014869596357244,0.00145596259430671,0.00141046690326502,0.00135833753513095,0.00138840001392597,0.00139526072845098,0.00139858298830988,0.00140546513894152,0.00147847501462278,0.00154923055969262,0.0017536297459192,0.001941307691418,0.00200566703343695,0.00192692838185169,0.00201022799857001,0.00205339620633361,0.00190173231991208,0.00187225011261343,0.00184173854506701,0.00172972190764341,0.00161767694375902,0.00133204367584196,0.00138537729542205,0.00134533918436659,0.00135644132669851,0.00142317644221771,0.00148838721597457,0.00151397228457933,0.00155118877367488,0.00166692362226404,0.00195247455671673
"20",0.734655325669578,593.808021308825,-6.05873499051086,-5.64228912296427,-3.43585304502785,-3.03859440467791,-7.64636045130802,0.0103532271842642,0.0102080970265431,0.0097785552622732,0.00998697051623633,0.00966875346567643,0.0100985555891431,0.00973071897675892,0.0102527625133619,0.00993695067680304,0.00965936069966712,0.00961418560587703,0.00965321720392022,0.00981458363085581,0.0100155857665733,0.0102119848213918,0.0104447283586225,0.0105402339907426,0.0105543793428871,0.010607512591743,0.0105163993055586,0.0103800583375804,0.0102295652380581,0.0101690306600043,0.0102042077784085,0.0100473894525923,0.00991981228942827,0.00980556186921282,0.00978677151256786,0.00973837786103925,0.00981101288341,0.00994797260009512,0.0101095319173553,0.0104262554037759,0.0106746637661025,0.0107004783271984,0.0107917353336816,0.0106910617800484,0.0106867234573514,0.0106466214059101,0.0105423887836043,0.0104159279217232,0.010324494490791,0.0100618980308616,0.0100575823441782,0.0099496627317987,0.00990529509081175,0.0099396477517199,0.0100976375199353,0.0101949450647095,0.010259824426487,0.0102142839241657,0.0105535083023095
"21",0.947359814366622,1657.60649779977,-3.06894018199526,-7.96646927469531,-3.15213214209366,-4.6747036042573,-4.79992353555635,0.00442990436865848,0.00436886303775739,0.0040422530846979,0.00394506499424517,0.00391306606684858,0.00408788434760273,0.00400969478473035,0.0039611946142118,0.00410415199805463,0.00410829262109157,0.00411068784707022,0.00408569422323458,0.00403787096522281,0.00400497856053731,0.00399251269636511,0.003998259557603,0.00401058657876147,0.00403744781806114,0.00406788445332809,0.00409863025551617,0.00414313778673625,0.0042069016992902,0.00422318221452818,0.00421349589693634,0.00420268640728438,0.00424084317844158,0.00427275290485832,0.00427389561646607,0.00425501238235,0.00427682405972842,0.00427321509119183,0.00428063109358762,0.00426449164505941,0.00426033609393867,0.00421154655174151,0.00422256032592755,0.00421470431046631,0.0041719309595164,0.00415068313547014,0.00413032740805167,0.004097946403401,0.00404798577172226,0.00400459442808934,0.00408348323936084,0.00412224438098486,0.00417134691803034,0.00422603793658426,0.00426407808477873,0.004232020418484,0.00424918805994956,0.00436279593819364,0.00434550126287044
"22",0.207247970327656,1035.47628213869,-6.046650298195,-7.99187253578994,-4.54757994399863,-4.98082473728295,-4.37178623408181,0.000517635867733204,0.0005015424191184,0.000436216206821955,0.000435333997017302,0.000453366943947585,0.000464497381833072,0.000491379602580691,0.000468849831229335,0.00049065623865086,0.000522925797923805,0.0005197874257316,0.00051293209269706,0.000495229554972013,0.000487485535111373,0.000513357921044356,0.000521039853259022,0.000531944017566641,0.000535221935475833,0.000536323948930455,0.000528231549578059,0.000516676683928398,0.00051053745409366,0.000499624504973739,0.00050084268586822,0.00049616346510369,0.000509567926292782,0.000528516324589177,0.000531173008737095,0.000532007523196831,0.000536268172660437,0.000546073251559604,0.000541086072043668,0.000552879495775888,0.000563171495856885,0.000554077665013449,0.000561996373439711,0.000552720437260849,0.000542574124787146,0.000537999147935014,0.000528393181078542,0.000513471782467515,0.000502770105259155,0.000488538246260461,0.000487030912625917,0.000481610466966548,0.000491664939439344,0.000514117943816995,0.000535129620176739,0.000549077146220423,0.000566515768258825,0.000559273093131589,0.00057524295154271
"23",0.40996824661539,806.498271150822,-8.69020822780889,-8.75260914880216,-3.35281653420133,-3.44372334451487,-3.23359966904784,0.00157203557876989,0.00154470305218803,0.00145442614866143,0.00146446229380243,0.00147945382312105,0.00150563576427472,0.00156184233720189,0.00152872174595272,0.00155909121201095,0.00163363037703476,0.0016261538059686,0.00160707326164383,0.00156136221488237,0.00154662611377788,0.00161788182865566,0.0016526942225084,0.00168164158176601,0.00168918508425715,0.00169700955636516,0.00167310597197137,0.00163763352980441,0.0016080773528144,0.0015678906109261,0.00157248431384952,0.00154961442477337,0.00157743728476291,0.00163327148687738,0.00164635123624073,0.0016536682910274,0.00166307374034906,0.00169137048939706,0.00168766341514502,0.00173801388175442,0.00177968234456116,0.00176098392424009,0.00178585147243902,0.00176249224913128,0.00174019097822599,0.00172766764219304,0.00169762696687468,0.00164979138853647,0.00161232196783778,0.00155809818461625,0.00152422529727991,0.00150462837029655,0.00153741882684207,0.00160461989002405,0.00165801331297921,0.00169861930566683,0.00173956422877038,0.00171589340146276,0.00178249729910297
"24",0.257328358553798,579.495563148084,-6.85253227832521,-7.20168649031727,-5.84076696154757,-4.85529029355597,-3.97502495680372,0.000660393832276009,0.000645083398256533,0.000593563054036714,0.000588653853495723,0.000593431643438121,0.000595826228042172,0.000614231149665955,0.000596801612914289,0.000610512554910428,0.000635717942674882,0.000632534540481299,0.000622440845334694,0.000604932182908281,0.000597800677771775,0.000619472220584327,0.000629094211355824,0.000639604260386628,0.000641672844318975,0.000642590998142831,0.000631741489778288,0.000620197076207963,0.000612145311971161,0.000600847687518331,0.000602445246600843,0.000599114789450053,0.00060877908632868,0.000629329234854685,0.000636605534430846,0.000640708724069822,0.000642689390294265,0.000652387757881082,0.000640055801601176,0.000644970500204,0.000653201756052625,0.000645911245685108,0.000652053437758963,0.000635969117512349,0.000632477811995207,0.000627321644086608,0.000617452148678293,0.000608721475753963,0.000603996918461206,0.000603234847075851,0.000605530567085331,0.000590956423344732,0.000594822896522457,0.000614484519088256,0.000633179583066691,0.000646486301717309,0.000659244274554805,0.000648809071413779,0.000655539480506717
"25",0.777597065412304,1338.76459239144,-3.26054891211392,-6.95971269651648,-4.05645292125127,-3.38520750937243,-3.93765726761656,0.00433879476543601,0.00435240047249371,0.00447365221488251,0.00461967871342162,0.00458911163537079,0.004777755776716,0.00473503347730947,0.0047512944966463,0.0048099901393929,0.00484603265888677,0.00483315440468995,0.00480899578551898,0.00477408404133123,0.00478156479743187,0.00485556439030338,0.00491271596658289,0.0049420171865635,0.00495846088382096,0.00497355233793624,0.00495585962164018,0.00493309322490591,0.00493737001429908,0.00492103811593816,0.0049069166831795,0.0048815935960614,0.00491799715317373,0.00494447917502031,0.00494467866914171,0.00493355424851994,0.00496395418071549,0.00497994539345073,0.00503959207366869,0.00511879478262876,0.00516135386325151,0.00513018526127573,0.00516198351254389,0.00516461518902029,0.0051148765897592,0.00510030341665637,0.00507510169883656,0.00501111732830721,0.00494905587012376,0.0048093201075615,0.00480085881773787,0.0047758252078182,0.00484041636421161,0.00491716525350148,0.00497612527556049,0.00499352200984816,0.00503368966852523,0.00505993300502221,0.00516096842416934
