STATE,COUNTYNAME,FIPS,LON,LAT
IA,Webster,"19187",-94.18180000000,42.42780000000
IA,Winnebago,"19189",-93.73420000000,43.37750000000
IL,Jackson,"17077",-89.38210000000,37.78520000000
IL,Jefferson,"17081",-88.92400000000,38.30050000000
IL,Jersey,"17083",-90.35660000000,39.08560000000
IL,Jo Daviess,"17085",-90.21230000000,42.36570000000
IL,Johnson,"17087",-88.88090000000,37.45960000000
IL,Kane,"17089",-88.42870000000,41.93900000000
IL,Kankakee,"17091",-87.86180000000,41.13770000000
IL,Kendall,"17093",-88.42890000000,41.59060000000
IL,Iroquois,"17075",-87.82430000000,40.74740000000
IL,La Salle,"17099",-88.88590000000,41.34390000000
IL,Lawrence,"17101",-87.72660000000,38.72000000000
IL,Henry,"17073",-90.13140000000,41.35310000000
IL,Livingston,"17105",-88.55780000000,40.89140000000
IL,Logan,"17107",-89.36760000000,40.12450000000
IL,McDonough,"17109",-90.67800000000,40.45620000000
IL,McHenry,"17111",-88.45240000000,42.32440000000
IL,McLean,"17113",-88.84730000000,40.49080000000
IL,Macon,"17115",-88.96170000000,39.85990000000
IL,Macoupin,"17117",-89.92440000000,39.26100000000
IL,Madison,"17119",-89.90510000000,38.82990000000
IL,Marion,"17121",-88.91900000000,38.64960000000
IL,Marshall,"17123",-89.34480000000,41.03320000000
IL,Mason,"17125",-89.91680000000,40.23970000000
IL,Massac,"17127",-88.70780000000,37.21900000000
SD,Hyde,"46069",-99.48710000000,44.54740000000
SD,Hutchinson,"46067",-97.75460000000,43.33480000000
SD,Hughes,"46065",-99.99610000000,44.38900000000
SD,Harding,"46063",-103.49590000000,45.58040000000
SD,Hanson,"46061",-97.78740000000,43.67480000000
SD,Hand,"46059",-99.00500000000,44.54780000000
SD,Hamlin,"46057",-97.18830000000,44.67370000000
SD,Haakon,"46055",-101.54000000000,44.29440000000
SD,Gregory,"46053",-99.18560000000,43.19240000000
SD,Grant,"46051",-96.76770000000,45.17200000000
SD,Faulk,"46049",-99.14530000000,45.07110000000
SD,Edmunds,"46045",-99.21550000000,45.41880000000
SD,Douglas,"46043",-98.36620000000,43.38710000000
SD,Dewey,"46041",-100.87190000000,45.15660000000
SD,Deuel,"46039",-96.66800000000,44.76000000000
SD,Day,"46037",-97.60750000000,45.36720000000
SD,Davison,"46035",-98.14610000000,43.67500000000
SD,Corson,"46031",-101.19690000000,45.70870000000
SD,Codington,"46029",-97.18870000000,44.97780000000
SD,Clay,"46027",-96.97570000000,42.91460000000
SD,Clark,"46025",-97.72950000000,44.85820000000
SD,Charles Mix,"46023",-98.58790000000,43.20790000000
SD,Campbell,"46021",-100.05170000000,45.77110000000
SD,Buffalo,"46017",-99.20500000000,44.07630000000
SD,Brule,"46015",-99.08100000000,43.71810000000
SD,Brown,"46013",-98.35160000000,45.58980000000
SD,Brookings,"46011",-96.79050000000,44.36970000000
SD,Bon Homme,"46009",-97.88470000000,42.98840000000
SD,Bennett,"46007",-101.66390000000,43.19490000000
SD,Beadle,"46005",-98.27820000000,44.41450000000
SD,Aurora,"46003",-98.56160000000,43.71820000000
SD,Mellette,"46095",-100.76000000000,43.58110000000
SD,Butte,"46019",-103.50810000000,44.90580000000
SD,Jones,"46075",-100.68960000000,43.96040000000
SD,Turner,"46125",-97.14880000000,43.31080000000
SD,Union,"46127",-96.65610000000,42.83240000000
CO,Baca,"08009",-102.56050000000,37.31920000000
CO,Bent,"08011",-103.07170000000,37.95510000000
CO,Cheyenne,"08017",-102.60340000000,38.82790000000
CO,Crowley,"08025",-103.78490000000,38.32660000000
CO,Kit Carson,"08063",-102.60290000000,39.30540000000
CO,Logan,"08075",-103.11010000000,40.72470000000
CO,Morgan,"08087",-103.80980000000,40.26270000000
CO,Otero,"08089",-103.71640000000,37.90270000000
CO,Phillips,"08095",-102.35750000000,40.59390000000
CO,Prowers,"08099",-102.39330000000,37.95520000000
CO,San Juan,"08111",-107.67610000000,37.76400000000
CO,Sedgwick,"08115",-102.35180000000,40.87580000000
CO,Washington,"08121",-103.20130000000,39.97100000000
CO,Yuma,"08125",-102.42430000000,40.00290000000
KS,Grant,"20067",-101.30800000000,37.56220000000
KS,Washington,"20201",-97.08740000000,39.78420000000
KS,Wichita,"20203",-101.34740000000,38.48210000000
KS,Wilson,"20205",-95.74340000000,37.55930000000
KS,Woodson,"20207",-95.74020000000,37.88670000000
KS,Wabaunsee,"20197",-96.20490000000,38.95330000000
KS,Wallace,"20199",-101.76360000000,38.91660000000
MT,Beaverhead,"30001",-112.89880000000,45.13280000000
MT,Blaine,"30005",-108.95860000000,48.43270000000
MT,Broadwater,"30007",-111.49550000000,46.33190000000
MT,Carter,"30011",-104.53620000000,45.51680000000
MT,Cascade,"30013",-111.34720000000,47.30800000000
MT,Chouteau,"30015",-110.43520000000,47.88060000000
MT,Custer,"30017",-105.57180000000,46.25270000000
MT,Daniels,"30019",-105.54850000000,48.78380000000
MT,Dawson,"30021",-104.89940000000,47.26640000000
MT,Deer Lodge,"30023",-113.06770000000,46.06080000000
MT,Fallon,"30025",-104.41740000000,46.33400000000
MT,Fergus,"30027",-109.22430000000,47.26360000000
MT,Garfield,"30033",-106.99280000000,47.27770000000
MT,Hill,"30041",-110.11130000000,48.62820000000
VT,Essex,"50009",-71.73640000000,44.72810000000
NY,Chautauqua,"36013",-79.36640000000,42.22820000000
PR,Toa Baja,"72137",-66.21440000000,18.43120000000
PR,Vega Baja,"72145",-66.39800000000,18.42840000000
NY,Suffolk,"36103",-72.85730000000,40.87800000000
MA,Bristol,"25005",-71.11530000000,41.80200000000
NY,Queens,"36081",-73.81770000000,40.70670000000
NY,Queens,"36081",-73.84810000000,40.78840000000
NY,Kings,"36047",-73.94720000000,40.64470000000
NY,Jefferson,"36045",-75.91020000000,44.04090000000
NH,Grafton,"33009",-71.82050000000,43.94090000000
WV,Lewis,"54041",-80.50220000000,38.99580000000
WV,Harrison,"54033",-80.37980000000,39.28350000000
WV,Doddridge,"54017",-80.70690000000,39.26920000000
GA,Wilkes,"13317",-82.74320000000,33.78200000000
GA,Wilcox,"13315",-83.43220000000,31.97340000000
GA,Whitfield,"13313",-84.96730000000,34.80560000000
GA,White,"13311",-83.74720000000,34.64640000000
GA,Wheeler,"13309",-82.72460000000,32.11710000000
GA,Webster,"13307",-84.55100000000,32.04660000000
GA,Wayne,"13305",-81.91680000000,31.55150000000
GA,Washington,"13303",-82.79590000000,32.96950000000
GA,Warren,"13301",-82.67670000000,33.40900000000
GA,Ware,"13299",-82.42380000000,31.05340000000
GA,Walker,"13295",-85.30090000000,34.73560000000
GA,Union,"13291",-83.99070000000,34.83420000000
GA,Twiggs,"13289",-83.42720000000,32.66720000000
GA,Turner,"13287",-83.62420000000,31.71640000000
GA,Troup,"13285",-85.02830000000,33.03350000000
GA,Treutlen,"13283",-82.56730000000,32.40390000000
GA,Towns,"13281",-83.73730000000,34.91660000000
GA,Toombs,"13279",-82.33060000000,32.12060000000
GA,Tift,"13277",-83.52660000000,31.45750000000
GA,Thomas,"13275",-83.91940000000,30.86370000000
GA,Terrell,"13273",-84.43680000000,31.77680000000
GA,Telfair,"13271",-82.93890000000,31.92980000000
GA,Tattnall,"13267",-82.05820000000,32.04580000000
GA,Taliaferro,"13265",-82.87870000000,33.56620000000
GA,Talbot,"13263",-84.53300000000,32.69950000000
GA,Sumter,"13261",-84.19710000000,32.04000000000
GA,Stewart,"13259",-84.83510000000,32.07850000000
GA,Stephens,"13257",-83.29350000000,34.55400000000
GA,Spalding,"13255",-84.28410000000,33.26090000000
GA,Screven,"13251",-81.61190000000,32.75070000000
GA,Schley,"13249",-84.31490000000,32.26200000000
GA,Rockdale,"13247",-84.02670000000,33.65450000000
GA,Richmond,"13245",-82.07350000000,33.35960000000
GA,Randolph,"13243",-84.75420000000,31.76260000000
GA,Rabun,"13241",-83.40210000000,34.88180000000
GA,Putnam,"13237",-83.37280000000,33.32180000000
GA,Pulaski,"13235",-83.47640000000,32.23280000000
GA,Polk,"13233",-85.18810000000,34.00180000000
GA,Pike,"13231",-84.38920000000,33.09220000000
GA,Pierce,"13229",-82.21340000000,31.35890000000
GA,Pickens,"13227",-84.46560000000,34.46430000000
GA,Peach,"13225",-83.82680000000,32.56880000000
GA,Paulding,"13223",-84.86720000000,33.92020000000
GA,Oglethorpe,"13221",-83.08060000000,33.88070000000
GA,Oconee,"13219",-83.43700000000,33.83490000000
GA,Newton,"13217",-83.85030000000,33.55510000000
GA,Muscogee,"13215",-84.87700000000,32.51000000000
GA,Dodge,"13091",-83.16840000000,32.17220000000
GA,Dooly,"13093",-83.79870000000,32.15720000000
GA,Dougherty,"13095",-84.21640000000,31.53330000000
GA,Douglas,"13097",-84.76770000000,33.70150000000
GA,Early,"13099",-84.90370000000,31.32280000000
GA,Echols,"13101",-82.89390000000,30.71010000000
GA,Elbert,"13105",-82.84030000000,34.11700000000
GA,Emanuel,"13107",-82.30180000000,32.58980000000
GA,Fannin,"13111",-84.31970000000,34.86410000000
GA,Fayette,"13113",-84.49410000000,33.41400000000
GA,Floyd,"13115",-85.21430000000,34.26320000000
GA,Forsyth,"13117",-84.12530000000,34.22550000000
GA,Franklin,"13119",-83.22920000000,34.37550000000
GA,Gilmer,"13123",-84.45540000000,34.69150000000
GA,Glascock,"13125",-82.61070000000,33.22930000000
GA,Gordon,"13129",-84.87570000000,34.50340000000
GA,Grady,"13131",-84.23440000000,30.87470000000
GA,Greene,"13133",-83.16670000000,33.57880000000
GA,Gwinnett,"13135",-84.02350000000,33.96170000000
GA,Habersham,"13137",-83.53120000000,34.63100000000
GA,Hall,"13139",-83.81970000000,34.31680000000
GA,Hancock,"13141",-83.00100000000,33.27030000000
GA,Haralson,"13143",-85.21100000000,33.79430000000
GA,Harris,"13145",-84.90900000000,32.73600000000
GA,Hart,"13147",-82.96400000000,34.35110000000
GA,Heard,"13149",-85.12830000000,33.29700000000
GA,Henry,"13151",-84.15540000000,33.45340000000
GA,Houston,"13153",-83.66620000000,32.45900000000
GA,Irwin,"13155",-83.27640000000,31.60230000000
GA,Jackson,"13157",-83.56630000000,34.13390000000
GA,Clayton,"13063",-84.35770000000,33.54190000000
GA,Jefferson,"13163",-82.41810000000,33.05490000000
IN,Vanderburgh,"18163",-87.58570000000,38.02540000000
IN,Union,"18161",-84.92510000000,39.62550000000
IN,Tipton,"18159",-86.05190000000,40.31140000000
IN,Tippecanoe,"18157",-86.89410000000,40.38860000000
IN,Switzerland,"18155",-85.03700000000,38.82620000000
IN,Sullivan,"18153",-87.41460000000,39.08880000000
IN,Steuben,"18151",-85.00080000000,41.64390000000
IN,Starke,"18149",-86.64780000000,41.28100000000
IN,Spencer,"18147",-87.00770000000,38.01420000000
IN,Shelby,"18145",-85.79180000000,39.52360000000
IN,Scott,"18143",-85.74740000000,38.68510000000
IN,St. Joseph,"18141",-86.28980000000,41.61670000000
IN,Rush,"18139",-85.46580000000,39.61990000000
IN,Washington,"18175",-86.10530000000,38.60000000000
IN,Randolph,"18135",-85.01140000000,40.15760000000
IN,Putnam,"18133",-86.84500000000,39.66630000000
IN,Pulaski,"18131",-86.69890000000,41.04190000000
IN,Posey,"18129",-87.86840000000,38.02180000000
IN,Porter,"18127",-87.06720000000,41.46050000000
IN,Pike,"18125",-87.23220000000,38.39880000000
IN,Perry,"18123",-86.63800000000,38.07970000000
IN,Parke,"18121",-87.20630000000,39.77360000000
IN,Owen,"18119",-86.83760000000,39.31290000000
IN,Orange,"18117",-86.49510000000,38.54180000000
IN,Ohio,"18115",-84.96500000000,38.95010000000
IN,Noble,"18113",-85.41740000000,41.39860000000
IN,Newton,"18111",-87.39750000000,40.95590000000
IN,Morgan,"18109",-86.44620000000,39.48150000000
IN,Montgomery,"18107",-86.89330000000,40.04040000000
IN,Monroe,"18105",-86.52310000000,39.16090000000
IN,Miami,"18103",-86.04510000000,40.76950000000
IN,Martin,"18101",-86.80310000000,38.70800000000
IA,Scott,"19163",-90.62320000000,41.63710000000
IA,Sac,"19161",-95.10550000000,42.38620000000
IA,Ringgold,"19159",-94.24400000000,40.73520000000
IA,Poweshiek,"19157",-92.53150000000,41.68640000000
IA,Pottawattamie,"19155",-95.54230000000,41.33640000000
IA,Polk,"19153",-93.57340000000,41.68550000000
IA,Pocahontas,"19151",-94.67880000000,42.73410000000
IA,Plymouth,"19149",-96.21420000000,42.73780000000
IA,Palo Alto,"19147",-94.67820000000,43.08200000000
IA,Page,"19145",-95.15020000000,40.73910000000
IA,Osceola,"19143",-95.62370000000,43.37850000000
IA,O'Brien,"19141",-95.62500000000,43.08380000000
IA,Muscatine,"19139",-91.11270000000,41.48390000000
IA,Montgomery,"19137",-95.15630000000,41.03010000000
IA,Monroe,"19135",-92.86900000000,41.02970000000
IA,Monona,"19133",-95.96000000000,42.05160000000
IA,Mitchell,"19131",-92.78910000000,43.35640000000
IA,Mills,"19129",-95.62140000000,41.03320000000
IA,Marshall,"19127",-92.99880000000,42.03580000000
IA,Marion,"19125",-93.09950000000,41.33440000000
IA,Mahaska,"19123",-92.64090000000,41.33510000000
IA,Madison,"19121",-94.01550000000,41.33070000000
IA,Lyon,"19119",-96.21030000000,43.38050000000
IA,Lucas,"19117",-93.32770000000,41.02930000000
IA,Louisa,"19115",-91.25970000000,41.21850000000
IA,Linn,"19113",-91.59890000000,42.07890000000
IA,Lee,"19111",-91.47920000000,40.64200000000
IA,Kossuth,"19109",-94.20670000000,43.20420000000
IA,Keokuk,"19107",-92.17870000000,41.33640000000
IA,Johnson,"19103",-91.58810000000,41.67150000000
IA,Jefferson,"19101",-91.94890000000,41.03180000000
IA,Jackson,"19097",-90.57420000000,42.17170000000
VA,Orange,"51137",-78.01340000000,38.24630000000
VA,Rappahannock,"51157",-78.15930000000,38.68450000000
VA,Rockingham,"51165",-78.87580000000,38.51220000000
VA,Shenandoah,"51171",-78.57040000000,38.85850000000
VA,Warren,"51187",-78.20720000000,38.90870000000
VA,Albemarle,"51003",-78.55650000000,38.02290000000
VA,Spotsylvania,"51177",-77.65670000000,38.18540000000
VA,Augusta,"51015",-79.13380000000,38.16460000000
VA,Frederick,"51069",-78.26260000000,39.20460000000
VA,Greene,"51079",-78.46690000000,38.29770000000
VA,Culpeper,"51047",-77.95590000000,38.48610000000
VA,Clarke,"51043",-77.99660000000,39.11220000000
VA,Madison,"51113",-78.27920000000,38.41370000000
VA,Page,"51139",-78.48410000000,38.62000000000
WV,Morgan,"54065",-78.25780000000,39.56040000000
WV,Jefferson,"54037",-77.86280000000,39.30760000000
WV,Hardy,"54031",-78.85790000000,39.00750000000
WV,Berkeley,"54003",-78.02750000000,39.46410000000
MD,Carroll,"24013",-77.02280000000,39.56310000000
MD,Howard,"24027",-76.93150000000,39.25100000000
VA,Loudoun,"51107",-77.63570000000,39.09070000000
VA,Highland,"51091",-79.56850000000,38.36230000000
WV,Pendleton,"54071",-79.35090000000,38.68080000000
VA,Fauquier,"51061",-77.80940000000,38.73860000000
MD,Allegany,"24001",-78.69890000000,39.62150000000
WV,Mineral,"54057",-78.94380000000,39.41470000000
WV,Grant,"54023",-79.19550000000,39.10510000000
VA,City of Harrisonburg,"51660",-78.87350000000,38.43620000000
VA,City of Waynesboro,"51820",-78.90130000000,38.06730000000
VA,City of Winchester,"51840",-78.17440000000,39.17330000000
VA,City of Staunton,"51790",-79.06160000000,38.15870000000
GA,Murray,"13213",-84.74810000000,34.78850000000
GA,Morgan,"13211",-83.49240000000,33.59080000000
GA,Montgomery,"13209",-82.53380000000,32.17460000000
GA,Monroe,"13207",-83.91870000000,33.01410000000
GA,Mitchell,"13205",-84.19420000000,31.22540000000
GA,Miller,"13201",-84.73070000000,31.16400000000
GA,Meriwether,"13199",-84.68830000000,33.04070000000
GA,Marion,"13197",-84.52460000000,32.35340000000
GA,Madison,"13195",-83.20900000000,34.12790000000
GA,McDuffie,"13189",-82.48140000000,33.48290000000
GA,Lumpkin,"13187",-84.00310000000,34.57220000000
GA,Lowndes,"13185",-83.26770000000,30.83390000000
GA,Lincoln,"13181",-82.45120000000,33.79360000000
GA,Laurens,"13175",-82.92220000000,32.46370000000
GA,Lanier,"13173",-83.06260000000,31.03800000000
GA,Lamar,"13171",-84.13940000000,33.07650000000
GA,Jones,"13169",-83.56050000000,33.02510000000
GA,Johnson,"13167",-82.66010000000,32.70150000000
GA,Jenkins,"13165",-81.96360000000,32.79250000000
GA,Wilkinson,"13319",-83.17130000000,32.80240000000
GA,Jeff Davis,"13161",-82.63700000000,31.80560000000
GA,Upson,"13293",-84.29930000000,32.88120000000
GA,Macon,"13193",-84.04250000000,32.35840000000
GA,Evans,"13109",-81.88680000000,32.15680000000
GA,Lee,"13177",-84.14100000000,31.77960000000
GA,Taylor,"13269",-84.25040000000,32.55560000000
GA,Brooks,"13027",-83.58030000000,30.84200000000
GA,Appling,"13001",-82.28900000000,31.74930000000
GA,Atkinson,"13003",-82.88000000000,31.29710000000
GA,Bacon,"13005",-82.45270000000,31.55370000000
GA,Baker,"13007",-84.44470000000,31.32620000000
GA,Baldwin,"13009",-83.24980000000,33.06900000000
GA,Banks,"13011",-83.49740000000,34.35410000000
GA,Barrow,"13013",-83.71260000000,33.99320000000
GA,Bartow,"13015",-84.84050000000,34.23790000000
GA,Ben Hill,"13017",-83.22060000000,31.75980000000
GA,Berrien,"13019",-83.22970000000,31.27610000000
GA,Bibb,"13021",-83.69790000000,32.80670000000
GA,Bleckley,"13023",-83.32790000000,32.43440000000
GA,Brantley,"13025",-81.98190000000,31.19700000000
GA,Bulloch,"13031",-81.74320000000,32.39690000000
GA,Burke,"13033",-82.00080000000,33.06120000000
GA,Butts,"13035",-83.95720000000,33.28910000000
GA,Calhoun,"13037",-84.62490000000,31.52920000000
GA,Candler,"13043",-82.07370000000,32.40350000000
GA,Carroll,"13045",-85.07970000000,33.58280000000
GA,Catoosa,"13047",-85.13810000000,34.90360000000
GA,Chattahoochee,"13053",-84.78700000000,32.34700000000
GA,Chattooga,"13055",-85.34540000000,34.47500000000
GA,Cherokee,"13057",-84.47640000000,34.24390000000
GA,Clarke,"13059",-83.36750000000,33.95130000000
GA,Worth,"13321",-83.85100000000,31.55160000000
GA,Clinch,"13065",-82.70630000000,30.91510000000
GA,Cobb,"13067",-84.57670000000,33.94150000000
GA,Coffee,"13069",-82.84930000000,31.54920000000
GA,Colquitt,"13071",-83.76880000000,31.18840000000
GA,Columbia,"13073",-82.26400000000,33.54420000000
GA,Cook,"13075",-83.43050000000,31.15400000000
GA,Coweta,"13077",-84.76330000000,33.35350000000
GA,Crawford,"13079",-83.98640000000,32.71450000000
GA,Crisp,"13081",-83.76810000000,31.92300000000
GA,Dade,"13083",-85.50450000000,34.85460000000
GA,Dawson,"13085",-84.17040000000,34.44380000000
GA,DeKalb,"13089",-84.22630000000,33.77150000000
MI,Alcona,"26001",-83.59380000000,44.68540000000
MI,Wexford,"26165",-85.57850000000,44.33840000000
MI,Iosco,"26069",-83.63600000000,44.35590000000
MI,Barry,"26015",-85.30900000000,42.59500000000
MI,Branch,"26023",-85.05900000000,41.91610000000
MI,Calhoun,"26025",-85.00550000000,42.24660000000
MI,Cass,"26027",-85.99360000000,41.91530000000
MI,Clare,"26035",-84.84780000000,43.98790000000
MI,Clinton,"26037",-84.60150000000,42.94360000000
MI,Crawford,"26039",-84.61030000000,44.68360000000
MI,Dickinson,"26043",-87.87040000000,46.00910000000
MI,Eaton,"26045",-84.83840000000,42.59610000000
MI,Genesee,"26049",-83.70670000000,43.02170000000
MI,Gladwin,"26051",-84.38820000000,43.99060000000
MI,Gratiot,"26057",-84.60480000000,43.29270000000
MI,Hillsdale,"26059",-84.59300000000,41.88780000000
MI,Ingham,"26065",-84.37360000000,42.59710000000
MI,Ionia,"26067",-85.07460000000,42.94510000000
MI,Iron,"26071",-88.53050000000,46.20870000000
MI,Isabella,"26073",-84.84670000000,43.64060000000
MI,Jackson,"26075",-84.42330000000,42.24850000000
MI,Kalamazoo,"26077",-85.53110000000,42.24540000000
MI,Kalkaska,"26079",-85.09020000000,44.68460000000
MI,Kent,"26081",-85.54920000000,43.03220000000
MI,Lake,"26085",-85.80170000000,43.99000000000
MI,Lapeer,"26087",-83.22180000000,43.09010000000
MI,Lenawee,"26091",-84.06640000000,41.89510000000
MI,Livingston,"26093",-83.91150000000,42.60300000000
MI,Manistee,"26101",-86.05710000000,44.33320000000
MI,Mecosta,"26107",-85.32450000000,43.64090000000
MI,Midland,"26111",-84.38790000000,43.64680000000
MI,Missaukee,"26113",-85.09470000000,44.33730000000
MI,Montcalm,"26117",-85.15240000000,43.31100000000
MI,Montmorency,"26119",-84.12730000000,45.02760000000
MI,Newaygo,"26123",-85.80090000000,43.55420000000
MI,Oakland,"26125",-83.38550000000,42.66040000000
MI,Ogemaw,"26129",-84.12660000000,44.33490000000
MI,Osceola,"26133",-85.32520000000,43.98990000000
MI,Oscoda,"26135",-84.12970000000,44.68170000000
MI,Otsego,"26137",-84.59880000000,45.02140000000
NC,Hoke,"37093",-79.23710000000,35.01740000000
NC,Alamance,"37001",-79.39950000000,36.04400000000
NC,Alexander,"37003",-81.17720000000,35.92110000000
NC,Alleghany,"37005",-81.12860000000,36.49150000000
NC,Anson,"37007",-80.10270000000,34.97380000000
NC,Ashe,"37009",-81.50100000000,36.43460000000
NC,Avery,"37011",-81.92240000000,36.07660000000
NC,Buncombe,"37021",-82.53020000000,35.61120000000
NC,Cabarrus,"37025",-80.55190000000,35.38680000000
NC,Caswell,"37033",-79.33370000000,36.39340000000
NC,Catawba,"37035",-81.21440000000,35.66260000000
NC,Chatham,"37037",-79.25530000000,35.70270000000
NC,Cherokee,"37039",-84.06350000000,35.13390000000
NC,Clay,"37043",-83.75020000000,35.05720000000
NC,Cleveland,"37045",-81.55540000000,35.33400000000
NC,Cumberland,"37051",-78.82730000000,35.04850000000
NC,Davidson,"37057",-80.21270000000,35.79320000000
NC,Davie,"37059",-80.54460000000,35.92920000000
NC,Durham,"37063",-78.87640000000,36.03590000000
NC,Edgecombe,"37065",-77.59710000000,35.91290000000
NC,Forsyth,"37067",-80.25630000000,36.13040000000
NC,Franklin,"37069",-78.28570000000,36.08270000000
NC,Gaston,"37071",-81.18010000000,35.29450000000
NC,Graham,"37075",-83.83350000000,35.35020000000
NC,Granville,"37077",-78.65300000000,36.30400000000
NC,Greene,"37079",-77.67560000000,35.48520000000
NC,Guilford,"37081",-79.78900000000,36.07940000000
NC,Halifax,"37083",-77.65190000000,36.25750000000
NC,Haywood,"37087",-82.98220000000,35.55610000000
NC,Henderson,"37089",-82.47990000000,35.33620000000
NC,Iredell,"37097",-80.87360000000,35.80720000000
NC,Lee,"37105",-79.17160000000,35.47500000000
NC,Lincoln,"37109",-81.22390000000,35.48620000000
NC,Macon,"37113",-83.42210000000,35.15040000000
NC,Madison,"37115",-82.70570000000,35.85810000000
NC,Mecklenburg,"37119",-80.83280000000,35.24680000000
NC,Mitchell,"37121",-82.16340000000,36.01330000000
NC,Montgomery,"37123",-79.90540000000,35.33240000000
NC,Moore,"37125",-79.48130000000,35.31070000000
NC,Yadkin,"37197",-80.66530000000,36.16050000000
NC,Orange,"37135",-79.12050000000,36.06140000000
NC,Person,"37145",-78.97170000000,36.39010000000
NC,Pitt,"37147",-77.37480000000,35.59350000000
NC,Randolph,"37151",-79.80600000000,35.71030000000
NC,Richmond,"37153",-79.74800000000,35.00590000000
NC,Robeson,"37155",-79.10350000000,34.64010000000
NC,Rockingham,"37157",-79.77510000000,36.39610000000
NC,Scotland,"37165",-79.48050000000,34.84110000000
NC,Stanly,"37167",-80.25070000000,35.31200000000
NC,Stokes,"37169",-80.23950000000,36.40180000000
NC,Surry,"37171",-80.68820000000,36.41480000000
NC,Swain,"37173",-83.49270000000,35.48670000000
NC,Transylvania,"37175",-82.79830000000,35.20220000000
NC,Union,"37179",-80.53070000000,34.98840000000
NC,Vance,"37181",-78.40830000000,36.36480000000
NC,Wake,"37183",-78.65040000000,35.79010000000
NC,Warren,"37185",-78.10690000000,36.39660000000
NC,Watauga,"37189",-81.69690000000,36.23130000000
NC,Wilkes,"37193",-81.16380000000,36.20650000000
NC,Wilson,"37195",-77.91850000000,35.70480000000
NC,Yancey,"37199",-82.30760000000,35.89890000000
NC,Nash,"37127",-77.98640000000,35.96720000000
NC,Rowan,"37159",-80.52470000000,35.63960000000
OH,Adams,"39001",-83.47200000000,38.84570000000
OH,Allen,"39003",-84.10570000000,40.77150000000
OH,Ashland,"39005",-82.27070000000,40.84600000000
OH,Athens,"39009",-82.04520000000,39.33370000000
OH,Auglaize,"39011",-84.22170000000,40.56090000000
OH,Belmont,"39013",-80.98850000000,40.01580000000
OH,Brown,"39015",-83.86800000000,38.93440000000
OH,Butler,"39017",-84.57550000000,39.43860000000
OH,Carroll,"39019",-81.08970000000,40.57960000000
OH,Champaign,"39021",-83.76960000000,40.13770000000
OH,Clark,"39023",-83.78350000000,39.91680000000
OH,Wyandot,"39175",-83.30440000000,40.84240000000
OH,Clinton,"39027",-83.80840000000,39.41500000000
OH,Columbiana,"39029",-80.77750000000,40.76860000000
OH,Coshocton,"39031",-81.92000000000,40.30170000000
OH,Crawford,"39033",-82.91970000000,40.85090000000
OH,Darke,"39037",-84.61930000000,40.13330000000
OH,Defiance,"39039",-84.49060000000,41.32390000000
OH,Delaware,"39041",-83.00520000000,40.27850000000
OH,Fairfield,"39045",-82.63050000000,39.75160000000
OH,Fayette,"39047",-83.45610000000,39.55990000000
OH,Franklin,"39049",-83.00930000000,39.96960000000
OH,Fulton,"39051",-84.13010000000,41.60180000000
OH,Gallia,"39053",-82.31690000000,38.82470000000
OH,Greene,"39057",-83.88980000000,39.69150000000
OH,Guernsey,"39059",-81.49420000000,40.05210000000
OH,Hamilton,"39061",-84.54260000000,39.19540000000
OH,Hancock,"39063",-83.66650000000,41.00190000000
OH,Hardin,"39065",-83.65940000000,40.66150000000
OH,Harrison,"39067",-81.09110000000,40.29380000000
OH,Henry,"39069",-84.06820000000,41.33390000000
OH,Hocking,"39073",-82.47920000000,39.49700000000
OH,Holmes,"39075",-81.92940000000,40.56120000000
OH,Huron,"39077",-82.59840000000,41.14620000000
OH,Jackson,"39079",-82.61840000000,39.01970000000
OH,Jefferson,"39081",-80.76100000000,40.38500000000
OH,Knox,"39083",-82.42160000000,40.39880000000
OH,Lawrence,"39087",-82.53680000000,38.59850000000
OH,Licking,"39089",-82.48350000000,40.09180000000
OH,Logan,"39091",-83.76580000000,40.38850000000
OH,Lorain,"39093",-82.15120000000,41.29550000000
OH,Madison,"39097",-83.39990000000,39.89410000000
OH,Mahoning,"39099",-80.77530000000,41.01460000000
OH,Marion,"39101",-83.16090000000,40.58730000000
OH,Medina,"39103",-81.89970000000,41.11760000000
OH,Meigs,"39105",-82.02290000000,39.08210000000
OH,Mercer,"39107",-84.62930000000,40.54000000000
OH,Miami,"39109",-84.22890000000,40.05340000000
OH,Monroe,"39111",-81.08290000000,39.72740000000
OH,Montgomery,"39113",-84.29060000000,39.75450000000
OH,Morgan,"39115",-81.85270000000,39.62030000000
OH,Morrow,"39117",-82.79410000000,40.52400000000
OH,Muskingum,"39119",-81.94440000000,39.96540000000
OH,Noble,"39121",-81.45560000000,39.76600000000
OH,Paulding,"39125",-84.58010000000,41.11660000000
OH,Perry,"39127",-82.23610000000,39.73710000000
OH,Pickaway,"39129",-83.02430000000,39.64200000000
OH,Pike,"39131",-83.06680000000,39.07740000000
OH,Portage,"39133",-81.19620000000,41.16760000000
OH,Preble,"39135",-84.64810000000,39.74160000000
OH,Putnam,"39137",-84.13170000000,41.02210000000
OH,Richland,"39139",-82.53650000000,40.77470000000
OH,Ross,"39141",-83.05700000000,39.33760000000
OH,Scioto,"39145",-82.99280000000,38.80400000000
